Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Leader_speed;Braking_deceleration;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min;controller
2338;18.4;24.4;0.7;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.14;0.47;-6.2;0.51;-6.23;0.54;-6.22;0.55;-6.22;0.55;-6.23;CACC
2339;18.4;24.4;0.7;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.14;0.47;-6.2;0.51;-6.23;0.54;-6.22;0.55;-6.22;0.55;-6.23;CACC
2340;18.4;24.4;0.7;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.14;0.47;-6.2;0.51;-6.23;0.54;-6.22;0.55;-6.22;0.55;-6.23;CACC
2341;18.4;24.4;0.7;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.15;0.38;-7.21;0.41;-7.23;0.43;-7.21;0.44;-7.2;0.44;-7.21;CACC
2342;18.4;24.4;0.7;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.15;0.38;-7.21;0.41;-7.23;0.43;-7.21;0.44;-7.2;0.44;-7.21;CACC
2343;18.4;24.4;0.7;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.15;0.38;-7.21;0.41;-7.23;0.43;-7.21;0.44;-7.2;0.44;-7.21;CACC
2344;18.4;24.4;0.7;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.16;0.47;-7.22;0.51;-7.25;0.54;-7.24;0.55;-7.24;0.55;-7.24;CACC
2345;18.4;24.4;0.7;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.16;0.47;-7.22;0.51;-7.25;0.54;-7.24;0.55;-7.24;0.55;-7.24;CACC
2346;18.4;24.4;0.7;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.16;0.47;-7.22;0.51;-7.25;0.54;-7.24;0.55;-7.24;0.55;-7.24;CACC
2347;18.4;24.4;0.7;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.09;0.32;-8.16;0.38;-8.23;0.41;-8.25;0.43;-8.22;0.44;-8.21;0.44;-8.22;CACC
2348;18.4;24.4;0.7;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.09;0.32;-8.16;0.38;-8.23;0.41;-8.25;0.43;-8.22;0.44;-8.21;0.44;-8.22;CACC
2349;18.4;24.4;0.7;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.09;0.32;-8.16;0.38;-8.23;0.41;-8.25;0.43;-8.22;0.44;-8.21;0.44;-8.22;CACC
2350;18.4;24.4;0.7;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.17;0.47;-8.24;0.51;-8.28;0.54;-8.26;0.55;-8.25;0.55;-8.26;CACC
2351;18.4;24.4;0.7;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.17;0.47;-8.24;0.51;-8.28;0.54;-8.26;0.55;-8.25;0.55;-8.26;CACC
2352;18.4;24.4;0.7;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.17;0.47;-8.24;0.51;-8.28;0.54;-8.26;0.55;-8.25;0.55;-8.26;CACC
2353;18.4;24.4;0.8;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.12;0.38;-5.16;0.41;-5.18;0.43;-5.18;0.44;-5.18;0.44;-5.18;CACC
2354;18.4;24.4;0.8;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.12;0.38;-5.16;0.41;-5.18;0.43;-5.18;0.44;-5.18;0.44;-5.18;CACC
2355;18.4;24.4;0.8;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.12;0.38;-5.16;0.41;-5.18;0.43;-5.18;0.44;-5.18;0.44;-5.18;CACC
2356;18.4;24.4;0.8;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.12;0.47;-5.17;0.51;-5.2;0.54;-5.2;0.55;-5.2;0.55;-5.2;CACC
2357;18.4;24.4;0.8;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.12;0.47;-5.17;0.51;-5.2;0.54;-5.2;0.55;-5.2;0.55;-5.2;CACC
2358;18.4;24.4;0.8;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.12;0.47;-5.17;0.51;-5.2;0.54;-5.2;0.55;-5.2;0.55;-5.2;CACC
2359;18.4;24.4;0.8;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.12;0.38;-6.18;0.41;-6.21;0.43;-6.2;0.44;-6.19;0.44;-6.2;CACC
2360;18.4;24.4;0.8;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.12;0.38;-6.18;0.41;-6.21;0.43;-6.2;0.44;-6.19;0.44;-6.2;CACC
2361;18.4;24.4;0.8;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.12;0.38;-6.18;0.41;-6.21;0.43;-6.2;0.44;-6.19;0.44;-6.2;CACC
2362;18.4;24.4;0.8;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.14;0.47;-6.19;0.51;-6.22;0.54;-6.22;0.55;-6.22;0.55;-6.22;CACC
2363;18.4;24.4;0.8;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.14;0.47;-6.19;0.51;-6.22;0.54;-6.22;0.55;-6.22;0.55;-6.22;CACC
2364;18.4;24.4;0.8;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.14;0.47;-6.19;0.51;-6.22;0.54;-6.22;0.55;-6.22;0.55;-6.22;CACC
2365;18.4;24.4;0.8;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.09;0.32;-7.14;0.38;-7.2;0.41;-7.22;0.43;-7.2;0.44;-7.19;0.44;-7.2;CACC
2366;18.4;24.4;0.8;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.09;0.32;-7.14;0.38;-7.2;0.41;-7.22;0.43;-7.2;0.44;-7.19;0.44;-7.2;CACC
2367;18.4;24.4;0.8;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.09;0.32;-7.14;0.38;-7.2;0.41;-7.22;0.43;-7.2;0.44;-7.19;0.44;-7.2;CACC
2368;18.4;24.4;0.8;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.15;0.47;-7.21;0.51;-7.25;0.54;-7.24;0.55;-7.23;0.55;-7.24;CACC
2369;18.4;24.4;0.8;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.15;0.47;-7.21;0.51;-7.25;0.54;-7.24;0.55;-7.23;0.55;-7.24;CACC
2370;18.4;24.4;0.8;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.15;0.47;-7.21;0.51;-7.25;0.54;-7.24;0.55;-7.23;0.55;-7.24;CACC
2371;18.4;24.4;0.8;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.04;0.32;-8.15;0.38;-8.21;0.41;-8.23;0.43;-8.2;0.44;-8.19;0.44;-8.21;CACC
2372;18.4;24.4;0.8;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.04;0.32;-8.15;0.38;-8.21;0.41;-8.23;0.43;-8.2;0.44;-8.19;0.44;-8.21;CACC
2373;18.4;24.4;0.8;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.04;0.32;-8.15;0.38;-8.21;0.41;-8.23;0.43;-8.2;0.44;-8.19;0.44;-8.21;CACC
2374;18.4;24.4;0.8;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.16;0.47;-8.24;0.51;-8.26;0.54;-8.25;0.55;-8.24;0.55;-8.25;CACC
2375;18.4;24.4;0.8;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.16;0.47;-8.24;0.51;-8.26;0.54;-8.25;0.55;-8.24;0.55;-8.25;CACC
2376;18.4;24.4;0.8;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.16;0.47;-8.24;0.51;-8.26;0.54;-8.25;0.55;-8.24;0.55;-8.25;CACC
2377;18.4;24.4;0.9;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.09;0.32;-5.11;0.38;-5.15;0.41;-5.18;0.43;-5.18;0.44;-5.17;0.44;-5.18;CACC
2378;18.4;24.4;0.9;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.09;0.32;-5.11;0.38;-5.15;0.41;-5.18;0.43;-5.18;0.44;-5.17;0.44;-5.18;CACC
2379;18.4;24.4;0.9;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.09;0.32;-5.11;0.38;-5.15;0.41;-5.18;0.43;-5.18;0.44;-5.17;0.44;-5.18;CACC
2380;18.4;24.4;0.9;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.12;0.47;-5.17;0.51;-5.19;0.54;-5.2;0.55;-5.2;0.55;-5.2;CACC
2381;18.4;24.4;0.9;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.12;0.47;-5.17;0.51;-5.19;0.54;-5.2;0.55;-5.2;0.55;-5.2;CACC
2382;18.4;24.4;0.9;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.12;0.47;-5.17;0.51;-5.19;0.54;-5.2;0.55;-5.2;0.55;-5.2;CACC
2383;18.4;24.4;0.9;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.12;0.38;-6.17;0.41;-6.2;0.43;-6.19;0.44;-6.18;0.44;-6.18;CACC
2384;18.4;24.4;0.9;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.12;0.38;-6.17;0.41;-6.2;0.43;-6.19;0.44;-6.18;0.44;-6.18;CACC
2385;18.4;24.4;0.9;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.12;0.38;-6.17;0.41;-6.2;0.43;-6.19;0.44;-6.18;0.44;-6.18;CACC
2386;18.4;24.4;0.9;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.11;0.39;-6.14;0.47;-6.19;0.51;-6.22;0.54;-6.22;0.55;-6.22;0.55;-6.22;CACC
2387;18.4;24.4;0.9;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.11;0.39;-6.14;0.47;-6.19;0.51;-6.22;0.54;-6.22;0.55;-6.22;0.55;-6.22;CACC
2388;18.4;24.4;0.9;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.11;0.39;-6.14;0.47;-6.19;0.51;-6.22;0.54;-6.22;0.55;-6.22;0.55;-6.22;CACC
2389;18.4;24.4;0.9;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.06;0.32;-7.13;0.38;-7.19;0.41;-7.21;0.43;-7.19;0.44;-7.18;0.44;-7.19;CACC
2390;18.4;24.4;0.9;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.06;0.32;-7.13;0.38;-7.19;0.41;-7.21;0.43;-7.19;0.44;-7.18;0.44;-7.19;CACC
2391;18.4;24.4;0.9;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.06;0.32;-7.13;0.38;-7.19;0.41;-7.21;0.43;-7.19;0.44;-7.18;0.44;-7.19;CACC
2392;18.4;24.4;0.9;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.14;0.47;-7.21;0.51;-7.24;0.54;-7.23;0.55;-7.23;0.55;-7.23;CACC
2393;18.4;24.4;0.9;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.14;0.47;-7.21;0.51;-7.24;0.54;-7.23;0.55;-7.23;0.55;-7.23;CACC
2394;18.4;24.4;0.9;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.14;0.47;-7.21;0.51;-7.24;0.54;-7.23;0.55;-7.23;0.55;-7.23;CACC
2395;18.4;24.4;0.9;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.03;0.32;-8.15;0.38;-8.19;0.41;-8.21;0.43;-8.18;0.44;-8.17;0.44;-8.18;CACC
2396;18.4;24.4;0.9;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.03;0.32;-8.15;0.38;-8.19;0.41;-8.21;0.43;-8.18;0.44;-8.17;0.44;-8.18;CACC
2397;18.4;24.4;0.9;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.03;0.32;-8.15;0.38;-8.19;0.41;-8.21;0.43;-8.18;0.44;-8.17;0.44;-8.18;CACC
2398;18.4;24.4;0.9;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.11;0.39;-8.16;0.47;-8.23;0.51;-8.25;0.54;-8.23;0.55;-8.22;0.55;-8.23;CACC
2399;18.4;24.4;0.9;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.11;0.39;-8.16;0.47;-8.23;0.51;-8.25;0.54;-8.23;0.55;-8.22;0.55;-8.23;CACC
2400;18.4;24.4;0.9;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.11;0.39;-8.16;0.47;-8.23;0.51;-8.25;0.54;-8.23;0.55;-8.22;0.55;-8.23;CACC
2401;18.5;24.5;0.6;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.13;0.38;-5.17;0.41;-5.19;0.43;-5.19;0.44;-5.18;0.44;-5.19;CACC
2402;18.5;24.5;0.6;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.13;0.38;-5.17;0.41;-5.19;0.43;-5.19;0.44;-5.18;0.44;-5.19;CACC
2403;18.5;24.5;0.6;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.13;0.38;-5.17;0.41;-5.19;0.43;-5.19;0.44;-5.18;0.44;-5.19;CACC
2404;18.5;24.5;0.6;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.14;0.47;-5.19;0.51;-5.21;0.54;-5.21;0.55;-5.2;0.55;-5.21;CACC
2405;18.5;24.5;0.6;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.14;0.47;-5.19;0.51;-5.21;0.54;-5.21;0.55;-5.2;0.55;-5.21;CACC
2406;18.5;24.5;0.6;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.14;0.47;-5.19;0.51;-5.21;0.54;-5.21;0.55;-5.2;0.55;-5.21;CACC
2407;18.5;24.5;0.6;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.15;0.38;-6.2;0.41;-6.22;0.43;-6.21;0.44;-6.2;0.44;-6.21;CACC
2408;18.5;24.5;0.6;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.15;0.38;-6.2;0.41;-6.22;0.43;-6.21;0.44;-6.2;0.44;-6.21;CACC
2409;18.5;24.5;0.6;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.15;0.38;-6.2;0.41;-6.22;0.43;-6.21;0.44;-6.2;0.44;-6.21;CACC
2410;18.5;24.5;0.6;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.15;0.47;-6.21;0.51;-6.24;0.54;-6.23;0.55;-6.22;0.55;-6.23;CACC
2411;18.5;24.5;0.6;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.15;0.47;-6.21;0.51;-6.24;0.54;-6.23;0.55;-6.22;0.55;-6.23;CACC
2412;18.5;24.5;0.6;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.15;0.47;-6.21;0.51;-6.24;0.54;-6.23;0.55;-6.22;0.55;-6.23;CACC
2413;18.5;24.5;0.6;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.16;0.38;-7.22;0.41;-7.24;0.43;-7.23;0.44;-7.22;0.44;-7.23;CACC
2414;18.5;24.5;0.6;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.16;0.38;-7.22;0.41;-7.24;0.43;-7.23;0.44;-7.22;0.44;-7.23;CACC
2415;18.5;24.5;0.6;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.16;0.38;-7.22;0.41;-7.24;0.43;-7.23;0.44;-7.22;0.44;-7.23;CACC
2416;18.5;24.5;0.6;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.17;0.47;-7.23;0.51;-7.26;0.54;-7.25;0.55;-7.24;0.55;-7.25;CACC
2417;18.5;24.5;0.6;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.17;0.47;-7.23;0.51;-7.26;0.54;-7.25;0.55;-7.24;0.55;-7.25;CACC
2418;18.5;24.5;0.6;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.17;0.47;-7.23;0.51;-7.26;0.54;-7.25;0.55;-7.24;0.55;-7.25;CACC
2419;18.5;24.5;0.6;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.1;0.32;-8.18;0.38;-8.24;0.41;-8.26;0.43;-8.24;0.44;-8.22;0.44;-8.24;CACC
2420;18.5;24.5;0.6;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.1;0.32;-8.18;0.38;-8.24;0.41;-8.26;0.43;-8.24;0.44;-8.22;0.44;-8.24;CACC
2421;18.5;24.5;0.6;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.1;0.32;-8.18;0.38;-8.24;0.41;-8.26;0.43;-8.24;0.44;-8.22;0.44;-8.24;CACC
2422;18.5;24.5;0.6;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.19;0.47;-8.26;0.51;-8.29;0.54;-8.27;0.55;-8.26;0.55;-8.27;CACC
2423;18.5;24.5;0.6;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.19;0.47;-8.26;0.51;-8.29;0.54;-8.27;0.55;-8.26;0.55;-8.27;CACC
2424;18.5;24.5;0.6;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.19;0.47;-8.26;0.51;-8.29;0.54;-8.27;0.55;-8.26;0.55;-8.27;CACC
2425;18.5;24.5;0.7;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.12;0.38;-5.17;0.41;-5.19;0.43;-5.18;0.44;-5.18;0.44;-5.18;CACC
2426;18.5;24.5;0.7;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.12;0.38;-5.17;0.41;-5.19;0.43;-5.18;0.44;-5.18;0.44;-5.18;CACC
2427;18.5;24.5;0.7;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.12;0.38;-5.17;0.41;-5.19;0.43;-5.18;0.44;-5.18;0.44;-5.18;CACC
2428;18.5;24.5;0.7;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.13;0.47;-5.18;0.51;-5.21;0.54;-5.2;0.55;-5.2;0.55;-5.21;CACC
2429;18.5;24.5;0.7;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.13;0.47;-5.18;0.51;-5.21;0.54;-5.2;0.55;-5.2;0.55;-5.21;CACC
2430;18.5;24.5;0.7;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.13;0.47;-5.18;0.51;-5.21;0.54;-5.2;0.55;-5.2;0.55;-5.21;CACC
2431;18.5;24.5;0.7;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.14;0.38;-6.19;0.41;-6.21;0.43;-6.2;0.44;-6.2;0.44;-6.2;CACC
2432;18.5;24.5;0.7;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.14;0.38;-6.19;0.41;-6.21;0.43;-6.2;0.44;-6.2;0.44;-6.2;CACC
2433;18.5;24.5;0.7;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.09;0.32;-6.14;0.38;-6.19;0.41;-6.21;0.43;-6.2;0.44;-6.2;0.44;-6.2;CACC
2434;18.5;24.5;0.7;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.15;0.47;-6.2;0.51;-6.23;0.54;-6.22;0.55;-6.22;0.55;-6.23;CACC
2435;18.5;24.5;0.7;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.15;0.47;-6.2;0.51;-6.23;0.54;-6.22;0.55;-6.22;0.55;-6.23;CACC
2436;18.5;24.5;0.7;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.09;0.39;-6.15;0.47;-6.2;0.51;-6.23;0.54;-6.22;0.55;-6.22;0.55;-6.23;CACC
2437;18.5;24.5;0.7;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.16;0.38;-7.21;0.41;-7.23;0.43;-7.22;0.44;-7.21;0.44;-7.22;CACC
2438;18.5;24.5;0.7;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.16;0.38;-7.21;0.41;-7.23;0.43;-7.22;0.44;-7.21;0.44;-7.22;CACC
2439;18.5;24.5;0.7;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.1;0.32;-7.16;0.38;-7.21;0.41;-7.23;0.43;-7.22;0.44;-7.21;0.44;-7.22;CACC
2440;18.5;24.5;0.7;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.17;0.47;-7.23;0.51;-7.25;0.54;-7.24;0.55;-7.24;0.55;-7.24;CACC
2441;18.5;24.5;0.7;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.17;0.47;-7.23;0.51;-7.25;0.54;-7.24;0.55;-7.24;0.55;-7.24;CACC
2442;18.5;24.5;0.7;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.17;0.47;-7.23;0.51;-7.25;0.54;-7.24;0.55;-7.24;0.55;-7.24;CACC
2443;18.5;24.5;0.7;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.08;0.32;-8.17;0.38;-8.24;0.41;-8.26;0.43;-8.23;0.44;-8.21;0.44;-8.23;CACC
2444;18.5;24.5;0.7;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.08;0.32;-8.17;0.38;-8.24;0.41;-8.26;0.43;-8.23;0.44;-8.21;0.44;-8.23;CACC
2445;18.5;24.5;0.7;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.08;0.32;-8.17;0.38;-8.24;0.41;-8.26;0.43;-8.23;0.44;-8.21;0.44;-8.23;CACC
2446;18.5;24.5;0.7;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.18;0.47;-8.25;0.51;-8.28;0.54;-8.26;0.55;-8.25;0.55;-8.26;CACC
2447;18.5;24.5;0.7;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.18;0.47;-8.25;0.51;-8.28;0.54;-8.26;0.55;-8.25;0.55;-8.26;CACC
2448;18.5;24.5;0.7;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.12;0.39;-8.18;0.47;-8.25;0.51;-8.28;0.54;-8.26;0.55;-8.25;0.55;-8.26;CACC
2449;18.5;24.5;0.8;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.12;0.38;-5.16;0.41;-5.18;0.43;-5.18;0.44;-5.18;0.44;-5.18;CACC
2450;18.5;24.5;0.8;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.12;0.38;-5.16;0.41;-5.18;0.43;-5.18;0.44;-5.18;0.44;-5.18;CACC
2451;18.5;24.5;0.8;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.12;0.38;-5.16;0.41;-5.18;0.43;-5.18;0.44;-5.18;0.44;-5.18;CACC
2452;18.5;24.5;0.8;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.13;0.47;-5.18;0.51;-5.2;0.54;-5.2;0.55;-5.2;0.55;-5.2;CACC
2453;18.5;24.5;0.8;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.13;0.47;-5.18;0.51;-5.2;0.54;-5.2;0.55;-5.2;0.55;-5.2;CACC
2454;18.5;24.5;0.8;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.08;0.39;-5.13;0.47;-5.18;0.51;-5.2;0.54;-5.2;0.55;-5.2;0.55;-5.2;CACC
