Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Leader_speed;Braking_deceleration;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min;controller
440;17.8;23.8;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.11;0.32;-6.18;0.38;-6.23;0.41;-6.25;0.43;-6.23;;;;;CACC
441;17.8;23.8;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.11;0.32;-6.18;0.38;-6.23;0.41;-6.25;0.43;-6.23;;;;;CACC
442;17.8;23.8;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.11;0.39;-6.19;0.47;-6.24;0.51;-6.26;0.54;-6.25;;;;;CACC
443;17.8;23.8;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.11;0.39;-6.19;0.47;-6.24;0.51;-6.26;0.54;-6.25;;;;;CACC
444;17.8;23.8;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.11;0.39;-6.19;0.47;-6.24;0.51;-6.26;0.54;-6.25;;;;;CACC
445;17.8;23.8;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.12;0.32;-7.21;0.38;-7.26;0.41;-7.27;0.43;-7.24;;;;;CACC
446;17.8;23.8;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.12;0.32;-7.21;0.38;-7.26;0.41;-7.27;0.43;-7.24;;;;;CACC
447;17.8;23.8;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.12;0.32;-7.21;0.38;-7.26;0.41;-7.27;0.43;-7.24;;;;;CACC
448;17.8;23.8;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.13;0.39;-7.22;0.47;-7.27;0.51;-7.29;0.54;-7.28;;;;;CACC
449;17.8;23.8;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.13;0.39;-7.22;0.47;-7.27;0.51;-7.29;0.54;-7.28;;;;;CACC
450;17.8;23.8;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.13;0.39;-7.22;0.47;-7.27;0.51;-7.29;0.54;-7.28;;;;;CACC
451;17.8;23.8;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.14;0.32;-8.23;0.38;-8.27;0.41;-8.28;0.43;-8.24;;;;;CACC
452;17.8;23.8;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.14;0.32;-8.23;0.38;-8.27;0.41;-8.28;0.43;-8.24;;;;;CACC
453;17.8;23.8;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.14;0.32;-8.23;0.38;-8.27;0.41;-8.28;0.43;-8.24;;;;;CACC
454;17.8;23.8;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.14;0.39;-8.24;0.47;-8.3;0.51;-8.32;0.54;-8.3;;;;;CACC
455;17.8;23.8;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.14;0.39;-8.24;0.47;-8.3;0.51;-8.32;0.54;-8.3;;;;;CACC
456;17.8;23.8;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.14;0.39;-8.24;0.47;-8.3;0.51;-8.32;0.54;-8.3;;;;;CACC
457;17.9;23.9;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.09;0.32;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.2;;;;;CACC
458;17.9;23.9;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.09;0.32;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.2;;;;;CACC
459;17.9;23.9;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.09;0.32;-5.15;0.38;-5.19;0.41;-5.21;0.43;-5.2;;;;;CACC
460;17.9;23.9;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.23;0.54;-5.22;;;;;CACC
461;17.9;23.9;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.23;0.54;-5.22;;;;;CACC
462;17.9;23.9;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.23;0.54;-5.22;;;;;CACC
463;17.9;23.9;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.18;0.38;-6.22;0.41;-6.24;0.43;-6.22;;;;;CACC
464;17.9;23.9;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.18;0.38;-6.22;0.41;-6.24;0.43;-6.22;;;;;CACC
465;17.9;23.9;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.18;0.38;-6.22;0.41;-6.24;0.43;-6.22;;;;;CACC
466;17.9;23.9;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.11;0.39;-6.19;0.47;-6.23;0.51;-6.25;0.54;-6.24;;;;;CACC
467;17.9;23.9;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.11;0.39;-6.19;0.47;-6.23;0.51;-6.25;0.54;-6.24;;;;;CACC
468;17.9;23.9;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.11;0.39;-6.19;0.47;-6.23;0.51;-6.25;0.54;-6.24;;;;;CACC
469;17.9;23.9;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.12;0.32;-7.2;0.38;-7.25;0.41;-7.26;0.43;-7.24;;;;;CACC
470;17.9;23.9;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.12;0.32;-7.2;0.38;-7.25;0.41;-7.26;0.43;-7.24;;;;;CACC
471;17.9;23.9;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.12;0.32;-7.2;0.38;-7.25;0.41;-7.26;0.43;-7.24;;;;;CACC
472;17.9;23.9;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.21;0.47;-7.26;0.51;-7.28;0.54;-7.27;;;;;CACC
473;17.9;23.9;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.21;0.47;-7.26;0.51;-7.28;0.54;-7.27;;;;;CACC
474;17.9;23.9;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.21;0.47;-7.26;0.51;-7.28;0.54;-7.27;;;;;CACC
475;17.9;23.9;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.22;0.38;-8.26;0.41;-8.27;0.43;-8.24;;;;;CACC
476;17.9;23.9;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.22;0.38;-8.26;0.41;-8.27;0.43;-8.24;;;;;CACC
477;17.9;23.9;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.22;0.38;-8.26;0.41;-8.27;0.43;-8.24;;;;;CACC
478;17.9;23.9;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.14;0.39;-8.23;0.47;-8.29;0.51;-8.31;0.54;-8.29;;;;;CACC
479;17.9;23.9;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.14;0.39;-8.23;0.47;-8.29;0.51;-8.31;0.54;-8.29;;;;;CACC
480;17.9;23.9;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.14;0.39;-8.23;0.47;-8.29;0.51;-8.31;0.54;-8.29;;;;;CACC
481;18.0;24.0;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.09;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.2;;;;;CACC
482;18.0;24.0;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.09;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.2;;;;;CACC
483;18.0;24.0;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.09;0.32;-5.15;0.38;-5.19;0.41;-5.2;0.43;-5.2;;;;;CACC
484;18.0;24.0;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.22;;;;;CACC
485;18.0;24.0;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.22;;;;;CACC
486;18.0;24.0;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.16;0.47;-5.2;0.51;-5.22;0.54;-5.22;;;;;CACC
487;18.0;24.0;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;;;;;CACC
488;18.0;24.0;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;;;;;CACC
489;18.0;24.0;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;;;;;CACC
490;18.0;24.0;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.11;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;;;;;CACC
491;18.0;24.0;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.11;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;;;;;CACC
492;18.0;24.0;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.11;0.39;-6.18;0.47;-6.23;0.51;-6.25;0.54;-6.24;;;;;CACC
493;18.0;24.0;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.12;0.32;-7.2;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
494;18.0;24.0;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.12;0.32;-7.2;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
495;18.0;24.0;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.12;0.32;-7.2;0.38;-7.24;0.41;-7.26;0.43;-7.24;;;;;CACC
496;18.0;24.0;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;;;;;CACC
497;18.0;24.0;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;;;;;CACC
498;18.0;24.0;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.28;0.54;-7.26;;;;;CACC
499;18.0;24.0;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.22;0.38;-8.26;0.41;-8.27;0.43;-8.24;;;;;CACC
500;18.0;24.0;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.22;0.38;-8.26;0.41;-8.27;0.43;-8.24;;;;;CACC
501;18.0;24.0;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.22;0.38;-8.26;0.41;-8.27;0.43;-8.24;;;;;CACC
502;18.0;24.0;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.23;0.47;-8.28;0.51;-8.3;0.54;-8.28;;;;;CACC
503;18.0;24.0;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.23;0.47;-8.28;0.51;-8.3;0.54;-8.28;;;;;CACC
504;18.0;24.0;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.23;0.47;-8.28;0.51;-8.3;0.54;-8.28;;;;;CACC
505;18.1;24.1;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.18;0.41;-5.2;0.43;-5.19;;;;;CACC
506;18.1;24.1;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.18;0.41;-5.2;0.43;-5.19;;;;;CACC
507;18.1;24.1;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.15;0.38;-5.18;0.41;-5.2;0.43;-5.19;;;;;CACC
508;18.1;24.1;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
509;18.1;24.1;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
510;18.1;24.1;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.2;0.51;-5.22;0.54;-5.21;;;;;CACC
511;18.1;24.1;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;;;;;CACC
512;18.1;24.1;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;;;;;CACC
513;18.1;24.1;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.22;;;;;CACC
514;18.1;24.1;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.24;0.54;-6.24;;;;;CACC
515;18.1;24.1;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.24;0.54;-6.24;;;;;CACC
516;18.1;24.1;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;0.51;-6.24;0.54;-6.24;;;;;CACC
517;18.1;24.1;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.25;0.43;-7.24;;;;;CACC
518;18.1;24.1;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.25;0.43;-7.24;;;;;CACC
519;18.1;24.1;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.24;0.41;-7.25;0.43;-7.24;;;;;CACC
520;18.1;24.1;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.26;;;;;CACC
521;18.1;24.1;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.26;;;;;CACC
522;18.1;24.1;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.12;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.26;;;;;CACC
523;18.1;24.1;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.27;0.43;-8.24;;;;;CACC
524;18.1;24.1;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.27;0.43;-8.24;;;;;CACC
525;18.1;24.1;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.13;0.32;-8.21;0.38;-8.26;0.41;-8.27;0.43;-8.24;;;;;CACC
526;18.1;24.1;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.27;0.51;-8.3;0.54;-8.28;;;;;CACC
527;18.1;24.1;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.27;0.51;-8.3;0.54;-8.28;;;;;CACC
528;18.1;24.1;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.27;0.51;-8.3;0.54;-8.28;;;;;CACC
529;18.2;24.2;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;0.43;-5.19;;;;;CACC
530;18.2;24.2;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;0.43;-5.19;;;;;CACC
531;18.2;24.2;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;0.43;-5.19;;;;;CACC
532;18.2;24.2;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.19;0.51;-5.22;0.54;-5.21;;;;;CACC
533;18.2;24.2;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.19;0.51;-5.22;0.54;-5.21;;;;;CACC
534;18.2;24.2;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.19;0.51;-5.22;0.54;-5.21;;;;;CACC
535;18.2;24.2;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;;CACC
536;18.2;24.2;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;;CACC
537;18.2;24.2;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.17;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;;CACC
538;18.2;24.2;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.24;0.54;-6.23;;;;;CACC
539;18.2;24.2;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.24;0.54;-6.23;;;;;CACC
540;18.2;24.2;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.24;0.54;-6.23;;;;;CACC
541;18.2;24.2;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.23;0.41;-7.25;0.43;-7.23;;;;;CACC
542;18.2;24.2;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.23;0.41;-7.25;0.43;-7.23;;;;;CACC
543;18.2;24.2;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.23;0.41;-7.25;0.43;-7.23;;;;;CACC
544;18.2;24.2;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.26;;;;;CACC
545;18.2;24.2;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.26;;;;;CACC
546;18.2;24.2;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.2;0.47;-7.25;0.51;-7.27;0.54;-7.26;;;;;CACC
547;18.2;24.2;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.26;0.41;-8.27;0.43;-8.24;;;;;CACC
548;18.2;24.2;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.26;0.41;-8.27;0.43;-8.24;;;;;CACC
549;18.2;24.2;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.26;0.41;-8.27;0.43;-8.24;;;;;CACC
550;18.2;24.2;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.27;0.51;-8.3;0.54;-8.28;;;;;CACC
551;18.2;24.2;0.5;8;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.27;0.51;-8.3;0.54;-8.28;;;;;CACC
552;18.2;24.2;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.27;0.51;-8.3;0.54;-8.28;;;;;CACC
553;18.3;24.3;0.5;5;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;0.43;-5.19;;;;;CACC
554;18.3;24.3;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;0.43;-5.19;;;;;CACC
555;18.3;24.3;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.08;0.32;-5.14;0.38;-5.18;0.41;-5.2;0.43;-5.19;;;;;CACC
556;18.3;24.3;0.5;5;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.19;0.51;-5.22;0.54;-5.21;;;;;CACC
557;18.3;24.3;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.19;0.51;-5.22;0.54;-5.21;;;;;CACC
558;18.3;24.3;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.09;0.39;-5.15;0.47;-5.19;0.51;-5.22;0.54;-5.21;;;;;CACC
559;18.3;24.3;0.5;5;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.16;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;;CACC
560;18.3;24.3;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.16;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;;CACC
561;18.3;24.3;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.1;0.32;-6.16;0.38;-6.21;0.41;-6.23;0.43;-6.21;;;;;CACC
562;18.3;24.3;0.5;5;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.24;0.54;-6.23;;;;;CACC
563;18.3;24.3;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.24;0.54;-6.23;;;;;CACC
564;18.3;24.3;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.17;0.47;-6.22;0.51;-6.24;0.54;-6.23;;;;;CACC
565;18.3;24.3;0.5;5;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.23;0.41;-7.25;0.43;-7.23;;;;;CACC
566;18.3;24.3;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.23;0.41;-7.25;0.43;-7.23;;;;;CACC
567;18.3;24.3;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-7.11;0.32;-7.19;0.38;-7.23;0.41;-7.25;0.43;-7.23;;;;;CACC
568;18.3;24.3;0.5;5;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.19;0.47;-7.24;0.51;-7.27;0.54;-7.26;;;;;CACC
569;18.3;24.3;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.19;0.47;-7.24;0.51;-7.27;0.54;-7.26;;;;;CACC
570;18.3;24.3;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.11;0.39;-7.19;0.47;-7.24;0.51;-7.27;0.54;-7.26;;;;;CACC
571;18.3;24.3;0.5;5;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;;CACC
572;18.3;24.3;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;;CACC
573;18.3;24.3;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-8.12;0.32;-8.21;0.38;-8.26;0.41;-8.28;0.43;-8.25;;;;;CACC
574;18.3;24.3;0.5;5;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-8.13;0.39;-8.22;0.47;-8.27;0.51;-8.3;0.54;-8.28;;;;;CACC
