Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min;controller
1077;21.1;27.1;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1078;21.1;27.1;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1079;21.1;27.1;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1080;21.1;27.1;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1081;21.1;27.1;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1082;21.1;27.1;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1083;21.1;27.1;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1084;21.1;27.1;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1085;21.1;27.1;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1086;21.1;27.1;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1087;21.1;27.1;1.0;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1088;21.1;27.1;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1089;21.1;27.1;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1090;21.1;27.1;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1091;21.1;27.1;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1092;21.1;27.1;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1093;21.2;27.2;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1094;21.2;27.2;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1095;21.2;27.2;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1096;21.2;27.2;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1097;21.2;27.2;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1098;21.2;27.2;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1099;21.2;27.2;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1100;21.2;27.2;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1101;21.2;27.2;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1102;21.2;27.2;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1103;21.2;27.2;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1104;21.2;27.2;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1105;21.2;27.2;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1106;21.2;27.2;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1107;21.2;27.2;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1108;21.2;27.2;1.0;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1109;21.2;27.2;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1110;21.2;27.2;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1111;21.2;27.2;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1112;21.2;27.2;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1113;21.2;27.2;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1114;21.3;27.3;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1115;21.3;27.3;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1116;21.3;27.3;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1117;21.3;27.3;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1118;21.3;27.3;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1119;21.3;27.3;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1120;21.3;27.3;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1121;21.3;27.3;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1122;21.3;27.3;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1123;21.3;27.3;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1124;21.3;27.3;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1125;21.3;27.3;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1126;21.3;27.3;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1127;21.3;27.3;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1128;21.3;27.3;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1129;21.3;27.3;1.0;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1130;21.3;27.3;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1131;21.3;27.3;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1132;21.3;27.3;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1133;21.3;27.3;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1134;21.3;27.3;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1135;21.4;27.4;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1136;21.4;27.4;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1137;21.4;27.4;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1138;21.4;27.4;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1139;21.4;27.4;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1140;21.4;27.4;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1141;21.4;27.4;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1142;21.4;27.4;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1143;21.4;27.4;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1144;21.4;27.4;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1145;21.4;27.4;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1146;21.4;27.4;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1147;21.4;27.4;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1148;21.4;27.4;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1149;21.4;27.4;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1150;21.4;27.4;1.0;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1151;21.4;27.4;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1152;21.4;27.4;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1153;21.4;27.4;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1154;21.4;27.4;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1155;21.4;27.4;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1156;21.5;27.5;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1157;21.5;27.5;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1158;21.5;27.5;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1159;21.5;27.5;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1160;21.5;27.5;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1161;21.5;27.5;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1162;21.5;27.5;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1163;21.5;27.5;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1164;21.5;27.5;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1165;21.5;27.5;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1166;21.5;27.5;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1167;21.5;27.5;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1168;21.5;27.5;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1169;21.5;27.5;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1170;21.5;27.5;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1171;21.5;27.5;1.0;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1172;21.5;27.5;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1173;21.5;27.5;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1174;21.5;27.5;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1175;21.5;27.5;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1176;21.5;27.5;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1177;21.6;27.6;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1178;21.6;27.6;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1179;21.6;27.6;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1180;21.6;27.6;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1181;21.6;27.6;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1182;21.6;27.6;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1183;21.6;27.6;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1184;21.6;27.6;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1185;21.6;27.6;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1186;21.6;27.6;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1187;21.6;27.6;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1188;21.6;27.6;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1189;21.6;27.6;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1190;21.6;27.6;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1191;21.6;27.6;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1192;21.6;27.6;1.0;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1193;21.6;27.6;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1194;21.6;27.6;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1195;21.6;27.6;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1196;21.6;27.6;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1197;21.6;27.6;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1198;21.7;27.7;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1199;21.7;27.7;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1200;21.7;27.7;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1201;21.7;27.7;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1202;21.7;27.7;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1203;21.7;27.7;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1204;21.7;27.7;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1205;21.7;27.7;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1206;21.7;27.7;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1207;21.7;27.7;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1208;21.7;27.7;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1209;21.7;27.7;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1210;21.7;27.7;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1211;21.7;27.7;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1212;21.7;27.7;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1213;21.7;27.7;1.0;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1214;21.7;27.7;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1215;21.7;27.7;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1216;21.7;27.7;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1217;21.7;27.7;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1218;21.7;27.7;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1219;21.8;27.8;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1220;21.8;27.8;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1221;21.8;27.8;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1222;21.8;27.8;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1223;21.8;27.8;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1224;21.8;27.8;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1225;21.8;27.8;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1226;21.8;27.8;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1227;21.8;27.8;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1228;21.8;27.8;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1229;21.8;27.8;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1230;21.8;27.8;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1231;21.8;27.8;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1232;21.8;27.8;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1233;21.8;27.8;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1234;21.8;27.8;1.0;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1235;21.8;27.8;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1236;21.8;27.8;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1237;21.8;27.8;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
1238;21.8;27.8;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.1;0.39;-6.18;0.47;-6.22;;;;;;;;;CACC
