Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Leader_speed;Braking_deceleration;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min
112;16.4;22.4;0.5;5;100;7;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;625.72;edge_0_0_0;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;0.55;-8.56;0.55;-8.36
113;16.4;22.4;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;0.55;-8.56;0.55;-8.36
114;16.4;22.4;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;0.55;-8.56;0.55;-8.36
115;16.4;22.4;0.5;5;80;8;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;506.00;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;0.44;-9.0
116;16.4;22.4;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;0.44;-9.0
117;16.4;22.4;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;0.44;-9.0
118;16.4;22.4;0.5;5;100;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;619.74;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0
119;16.4;22.4;0.5;8;100;8;Successful;Effective;collision;20.51;vtypeauto.1;vtypeauto.0;650.98;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0
120;16.4;22.4;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0
121;16.5;22.5;0.5;5;80;5;Successful;Effective;collision;20.82;vtypeauto.1;vtypeauto.0;526.03;edge_0_0_0;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;0.44;-6.13;0.44;-6.01
122;16.5;22.5;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;0.44;-6.13;0.44;-6.01
123;16.5;22.5;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.32;-6.22;0.38;-6.37;0.41;-6.37;0.43;-6.26;0.44;-6.13;0.44;-6.01
124;16.5;22.5;0.5;5;100;5;Successful;Effective;collision;21.04;vtypeauto.1;vtypeauto.0;650.13;edge_0_0_0;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;0.55;-6.15;0.55;-6.04
125;16.5;22.5;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;0.55;-6.15;0.55;-6.04
126;16.5;22.5;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;0.51;-6.39;0.54;-6.28;0.55;-6.15;0.55;-6.04
127;16.5;22.5;0.5;5;80;6;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;516.08;edge_0_0_0;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;0.43;-7.5;0.44;-7.28;0.44;-7.11
128;16.5;22.5;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;0.43;-7.5;0.44;-7.28;0.44;-7.11
129;16.5;22.5;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.32;-7.45;0.38;-7.64;0.41;-7.63;0.43;-7.5;0.44;-7.28;0.44;-7.11
130;16.5;22.5;0.5;5;100;6;Successful;Effective;collision;20.05;vtypeauto.1;vtypeauto.0;634.37;edge_0_0_0;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;0.55;-7.36;0.55;-7.22
131;16.5;22.5;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;0.55;-7.36;0.55;-7.22
132;16.5;22.5;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-6.96;0.39;-7.46;0.47;-7.65;0.51;-7.65;0.54;-7.52;0.55;-7.36;0.55;-7.22
133;16.5;22.5;0.5;5;80;7;Successful;Effective;collision;19.51;vtypeauto.1;vtypeauto.0;510.16;edge_0_0_0;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;0.44;-8.29;0.44;-8.11
134;16.5;22.5;0.5;8;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;0.44;-8.29;0.44;-8.11
135;16.5;22.5;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.11;0.32;-8.69;0.38;-8.9;0.41;-8.89;0.43;-8.62;0.44;-8.29;0.44;-8.11
136;16.5;22.5;0.5;5;100;7;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;625.72;edge_0_0_0;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;0.55;-8.56;0.55;-8.36
137;16.5;22.5;0.5;8;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;0.55;-8.56;0.55;-8.36
138;16.5;22.5;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;0.51;-8.91;0.54;-8.76;0.55;-8.56;0.55;-8.36
139;16.5;22.5;0.5;5;80;8;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;506.00;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;0.44;-9.0
140;16.5;22.5;0.5;8;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;0.44;-9.0
141;16.5;22.5;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;0.44;-9.0
142;16.5;22.5;0.5;5;100;8;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;619.74;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0
143;16.5;22.5;0.5;8;100;8;Successful;Effective;collision;20.51;vtypeauto.1;vtypeauto.0;650.98;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0
144;16.5;22.5;0.5;10;100;8;Successful;Effective;No;No;No;No;No;No;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0
145;16.6;22.6;0.5;5;80;5;Successful;Effective;collision;20.08;vtypeauto.1;vtypeauto.0;520.58;edge_0_0_0;0.0;-5.0;0.2;-5.93;0.32;-6.35;0.38;-6.49;0.41;-6.47;0.43;-6.35;0.44;-6.21;0.44;-6.07
146;16.6;22.6;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.93;0.32;-6.35;0.38;-6.49;0.41;-6.47;0.43;-6.35;0.44;-6.21;0.44;-6.07
147;16.6;22.6;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.93;0.32;-6.35;0.38;-6.49;0.41;-6.47;0.43;-6.35;0.44;-6.21;0.44;-6.07
148;16.6;22.6;0.5;5;100;5;Successful;Effective;collision;20.20;vtypeauto.1;vtypeauto.0;639.99;edge_0_0_0;0.0;-5.0;0.25;-5.94;0.39;-6.36;0.47;-6.51;0.51;-6.49;0.54;-6.37;0.55;-6.23;0.55;-6.1
149;16.6;22.6;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.94;0.39;-6.36;0.47;-6.51;0.51;-6.49;0.54;-6.37;0.55;-6.23;0.55;-6.1
150;16.6;22.6;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.94;0.39;-6.36;0.47;-6.51;0.51;-6.49;0.54;-6.37;0.55;-6.23;0.55;-6.1
151;16.6;22.6;0.5;5;80;6;Successful;Effective;collision;19.55;vtypeauto.1;vtypeauto.0;512.74;edge_0_0_0;0.0;-6.0;0.2;-7.12;0.32;-7.61;0.38;-7.78;0.41;-7.76;0.43;-7.6;0.44;-7.35;0.44;-7.16
152;16.6;22.6;0.5;8;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.12;0.32;-7.61;0.38;-7.78;0.41;-7.76;0.43;-7.6;0.44;-7.35;0.44;-7.16
153;16.6;22.6;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.12;0.32;-7.61;0.38;-7.78;0.41;-7.76;0.43;-7.6;0.44;-7.35;0.44;-7.16
154;16.6;22.6;0.5;5;100;6;Successful;Effective;collision;19.62;vtypeauto.1;vtypeauto.0;628.50;edge_0_0_0;0.0;-6.0;0.25;-7.12;0.39;-7.62;0.47;-7.79;0.51;-7.77;0.54;-7.62;0.55;-7.45;0.55;-7.3
155;16.6;22.6;0.5;8;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-7.12;0.39;-7.62;0.47;-7.79;0.51;-7.77;0.54;-7.62;0.55;-7.45;0.55;-7.3
156;16.6;22.6;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-7.12;0.39;-7.62;0.47;-7.79;0.51;-7.77;0.54;-7.62;0.55;-7.45;0.55;-7.3
157;16.6;22.6;0.5;5;80;7;Successful;Effective;collision;19.23;vtypeauto.1;vtypeauto.0;507.65;edge_0_0_0;0.0;-7.0;0.2;-8.3;0.32;-8.88;0.38;-9.0;0.41;-9.0;0.43;-8.71;0.44;-8.35;0.44;-8.17
158;16.6;22.6;0.5;8;80;7;Successful;Effective;collision;20.46;vtypeauto.1;vtypeauto.0;535.58;edge_0_0_0;0.0;-7.0;0.2;-8.3;0.32;-8.88;0.38;-9.0;0.41;-9.0;0.43;-8.71;0.44;-8.35;0.44;-8.17
159;16.6;22.6;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.3;0.32;-8.88;0.38;-9.0;0.41;-9.0;0.43;-8.71;0.44;-8.35;0.44;-8.17
160;16.6;22.6;0.5;5;100;7;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;621.50;edge_0_0_0;0.0;-7.0;0.25;-8.3;0.39;-8.88;0.47;-9.0;0.51;-9.0;0.54;-8.87;0.55;-8.65;0.55;-8.44
161;16.6;22.6;0.5;8;100;7;Successful;Effective;collision;20.56;vtypeauto.1;vtypeauto.0;656.01;edge_0_0_0;0.0;-7.0;0.25;-8.3;0.39;-8.88;0.47;-9.0;0.51;-9.0;0.54;-8.87;0.55;-8.65;0.55;-8.44
162;16.6;22.6;0.5;10;100;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.3;0.39;-8.88;0.47;-9.0;0.51;-9.0;0.54;-8.87;0.55;-8.65;0.55;-8.44
163;16.6;22.6;0.5;5;80;8;Successful;Effective;collision;19.01;vtypeauto.1;vtypeauto.0;503.99;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;0.44;-9.0
164;16.6;22.6;0.5;8;80;8;Successful;Effective;collision;19.87;vtypeauto.1;vtypeauto.0;530.59;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;0.44;-9.0
165;16.6;22.6;0.5;10;80;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;0.44;-9.0
166;16.6;22.6;0.5;5;100;8;Successful;Effective;collision;19.06;vtypeauto.1;vtypeauto.0;616.47;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0
167;16.6;22.6;0.5;8;100;8;Successful;Effective;collision;19.93;vtypeauto.1;vtypeauto.0;647.60;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0
168;16.6;22.6;0.5;10;100;8;Successful;Effective;collision;20.69;vtypeauto.1;vtypeauto.0;665.49;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0
169;16.7;22.7;0.5;5;80;5;Successful;Effective;collision;19.70;vtypeauto.1;vtypeauto.0;516.73;edge_0_0_0;0.0;-5.0;0.2;-6.07;0.32;-6.48;0.38;-6.61;0.41;-6.58;0.43;-6.44;0.44;-6.28;0.44;-6.13
170;16.7;22.7;0.5;8;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.07;0.32;-6.48;0.38;-6.61;0.41;-6.58;0.43;-6.44;0.44;-6.28;0.44;-6.13
171;16.7;22.7;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.07;0.32;-6.48;0.38;-6.61;0.41;-6.58;0.43;-6.44;0.44;-6.28;0.44;-6.13
172;16.7;22.7;0.5;5;100;5;Successful;Effective;collision;19.78;vtypeauto.1;vtypeauto.0;633.59;edge_0_0_0;0.0;-5.0;0.25;-6.08;0.39;-6.49;0.47;-6.63;0.51;-6.59;0.54;-6.46;0.55;-6.3;0.55;-6.17
173;16.7;22.7;0.5;8;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.08;0.39;-6.49;0.47;-6.63;0.51;-6.59;0.54;-6.46;0.55;-6.3;0.55;-6.17
174;16.7;22.7;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.08;0.39;-6.49;0.47;-6.63;0.51;-6.59;0.54;-6.46;0.55;-6.3;0.55;-6.17
175;16.7;22.7;0.5;5;80;6;Successful;Effective;collision;19.30;vtypeauto.1;vtypeauto.0;510.10;edge_0_0_0;0.0;-6.0;0.2;-7.29;0.32;-7.77;0.38;-7.93;0.41;-7.88;0.43;-7.69;0.44;-7.42;0.44;-7.22
176;16.7;22.7;0.5;8;80;6;Successful;Effective;collision;20.59;vtypeauto.1;vtypeauto.0;540.67;edge_0_0_0;0.0;-6.0;0.2;-7.29;0.32;-7.77;0.38;-7.93;0.41;-7.88;0.43;-7.69;0.44;-7.42;0.44;-7.22
177;16.7;22.7;0.5;10;80;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.29;0.32;-7.77;0.38;-7.93;0.41;-7.88;0.43;-7.69;0.44;-7.42;0.44;-7.22
178;16.7;22.7;0.5;5;100;6;Successful;Effective;collision;19.36;vtypeauto.1;vtypeauto.0;624.42;edge_0_0_0;0.0;-6.0;0.25;-7.29;0.39;-7.78;0.47;-7.94;0.51;-7.9;0.54;-7.73;0.55;-7.54;0.55;-7.38
179;16.7;22.7;0.5;8;100;6;Successful;Effective;collision;20.70;vtypeauto.1;vtypeauto.0;662.14;edge_0_0_0;0.0;-6.0;0.25;-7.29;0.39;-7.78;0.47;-7.94;0.51;-7.9;0.54;-7.73;0.55;-7.54;0.55;-7.38
180;16.7;22.7;0.5;10;100;6;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.25;-7.29;0.39;-7.78;0.47;-7.94;0.51;-7.9;0.54;-7.73;0.55;-7.54;0.55;-7.38
181;16.7;22.7;0.5;5;80;7;Successful;Effective;collision;19.05;vtypeauto.1;vtypeauto.0;505.75;edge_0_0_0;0.0;-7.0;0.2;-8.5;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.78;0.44;-8.4;0.44;-8.22
182;16.7;22.7;0.5;8;80;7;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;533.94;edge_0_0_0;0.0;-7.0;0.2;-8.5;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.78;0.44;-8.4;0.44;-8.22
183;16.7;22.7;0.5;10;80;7;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.2;-8.5;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.78;0.44;-8.4;0.44;-8.22
184;16.7;22.7;0.5;5;100;7;Successful;Effective;collision;19.10;vtypeauto.1;vtypeauto.0;618.52;edge_0_0_0;0.0;-7.0;0.25;-8.5;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-8.97;0.55;-8.74;0.55;-8.51
185;16.7;22.7;0.5;8;100;7;Successful;Effective;collision;20.01;vtypeauto.1;vtypeauto.0;651.56;edge_0_0_0;0.0;-7.0;0.25;-8.5;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-8.97;0.55;-8.74;0.55;-8.51
186;16.7;22.7;0.5;10;100;7;Successful;Effective;collision;21.07;vtypeauto.1;vtypeauto.0;672.28;edge_0_0_0;0.0;-7.0;0.25;-8.5;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-8.97;0.55;-8.74;0.55;-8.51
187;16.7;22.7;0.5;5;80;8;Successful;Effective;collision;18.87;vtypeauto.1;vtypeauto.0;502.54;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;0.44;-9.0
188;16.7;22.7;0.5;8;80;8;Successful;Effective;collision;19.56;vtypeauto.1;vtypeauto.0;529.28;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;0.44;-9.0
189;16.7;22.7;0.5;10;80;8;Successful;Effective;collision;20.09;vtypeauto.1;vtypeauto.0;545.08;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;0.44;-9.0
190;16.7;22.7;0.5;5;100;8;Successful;Effective;collision;18.91;vtypeauto.1;vtypeauto.0;614.12;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0
191;16.7;22.7;0.5;8;100;8;Successful;Effective;collision;19.60;vtypeauto.1;vtypeauto.0;644.46;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0
192;16.7;22.7;0.5;10;100;8;Successful;Effective;collision;20.14;vtypeauto.1;vtypeauto.0;663.14;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0
193;16.8;22.8;0.5;5;80;5;Successful;Effective;collision;19.46;vtypeauto.1;vtypeauto.0;513.93;edge_0_0_0;0.0;-5.0;0.2;-6.22;0.32;-6.62;0.38;-6.74;0.41;-6.68;0.43;-6.53;0.44;-6.35;0.44;-6.19
194;16.8;22.8;0.5;8;80;5;Successful;Effective;collision;21.00;vtypeauto.1;vtypeauto.0;547.94;edge_0_0_0;0.0;-5.0;0.2;-6.22;0.32;-6.62;0.38;-6.74;0.41;-6.68;0.43;-6.53;0.44;-6.35;0.44;-6.19
195;16.8;22.8;0.5;10;80;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.22;0.32;-6.62;0.38;-6.74;0.41;-6.68;0.43;-6.53;0.44;-6.35;0.44;-6.19
196;16.8;22.8;0.5;5;100;5;Successful;Effective;collision;19.52;vtypeauto.1;vtypeauto.0;629.19;edge_0_0_0;0.0;-5.0;0.25;-6.22;0.39;-6.63;0.47;-6.75;0.51;-6.7;0.54;-6.55;0.55;-6.38;0.55;-6.23
197;16.8;22.8;0.5;8;100;5;Successful;Effective;collision;21.15;vtypeauto.1;vtypeauto.0;672.19;edge_0_0_0;0.0;-5.0;0.25;-6.22;0.39;-6.63;0.47;-6.75;0.51;-6.7;0.54;-6.55;0.55;-6.38;0.55;-6.23
198;16.8;22.8;0.5;10;100;5;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.22;0.39;-6.63;0.47;-6.75;0.51;-6.7;0.54;-6.55;0.55;-6.38;0.55;-6.23
199;16.8;22.8;0.5;5;80;6;Successful;Effective;collision;19.14;vtypeauto.1;vtypeauto.0;508.24;edge_0_0_0;0.0;-6.0;0.2;-7.46;0.32;-7.94;0.38;-8.07;0.41;-8.01;0.43;-7.79;0.44;-7.48;0.44;-7.28
200;16.8;22.8;0.5;8;80;6;Successful;Effective;collision;20.08;vtypeauto.1;vtypeauto.0;538.07;edge_0_0_0;0.0;-6.0;0.2;-7.46;0.32;-7.94;0.38;-8.07;0.41;-8.01;0.43;-7.79;0.44;-7.48;0.44;-7.28
201;16.8;22.8;0.5;10;80;6;Successful;Effective;collision;21.26;vtypeauto.1;vtypeauto.0;555.72;edge_0_0_0;0.0;-6.0;0.2;-7.46;0.32;-7.94;0.38;-8.07;0.41;-8.01;0.43;-7.79;0.44;-7.48;0.44;-7.28
202;16.8;22.8;0.5;5;100;6;Successful;Effective;collision;19.19;vtypeauto.1;vtypeauto.0;621.55;edge_0_0_0;0.0;-6.0;0.25;-7.46;0.39;-7.94;0.47;-8.08;0.51;-8.02;0.54;-7.84;0.55;-7.63;0.55;-7.45
203;16.8;22.8;0.5;8;100;6;Successful;Effective;collision;20.15;vtypeauto.1;vtypeauto.0;656.58;edge_0_0_0;0.0;-6.0;0.25;-7.46;0.39;-7.94;0.47;-8.08;0.51;-8.02;0.54;-7.84;0.55;-7.63;0.55;-7.45
204;16.8;22.8;0.5;10;100;6;Successful;Effective;collision;21.39;vtypeauto.1;vtypeauto.0;680.54;edge_0_0_0;0.0;-6.0;0.25;-7.46;0.39;-7.94;0.47;-8.08;0.51;-8.02;0.54;-7.84;0.55;-7.63;0.55;-7.45
205;16.8;22.8;0.5;5;80;7;Successful;Effective;collision;18.93;vtypeauto.1;vtypeauto.0;504.38;edge_0_0_0;0.0;-7.0;0.2;-8.7;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.85;0.44;-8.44;0.44;-8.28
206;16.8;22.8;0.5;8;80;7;Successful;Effective;collision;19.64;vtypeauto.1;vtypeauto.0;532.14;edge_0_0_0;0.0;-7.0;0.2;-8.7;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.85;0.44;-8.44;0.44;-8.28
207;16.8;22.8;0.5;10;80;7;Successful;Effective;collision;20.28;vtypeauto.1;vtypeauto.0;549.23;edge_0_0_0;0.0;-7.0;0.2;-8.7;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-8.85;0.44;-8.44;0.44;-8.28
208;16.8;22.8;0.5;5;100;7;Successful;Effective;collision;18.97;vtypeauto.1;vtypeauto.0;616.33;edge_0_0_0;0.0;-7.0;0.25;-8.7;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.83;0.55;-8.59
209;16.8;22.8;0.5;8;100;7;Successful;Effective;collision;19.69;vtypeauto.1;vtypeauto.0;647.98;edge_0_0_0;0.0;-7.0;0.25;-8.7;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.83;0.55;-8.59
210;16.8;22.8;0.5;10;100;7;Successful;Effective;collision;20.35;vtypeauto.1;vtypeauto.0;668.56;edge_0_0_0;0.0;-7.0;0.25;-8.7;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-8.83;0.55;-8.59
211;16.8;22.8;0.5;5;80;8;Successful;Effective;collision;18.77;vtypeauto.1;vtypeauto.0;501.38;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;0.44;-9.0
212;16.8;22.8;0.5;8;80;8;Successful;Effective;collision;19.35;vtypeauto.1;vtypeauto.0;527.93;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;0.44;-9.0
213;16.8;22.8;0.5;10;80;8;Successful;Effective;collision;19.78;vtypeauto.1;vtypeauto.0;544.31;edge_0_0_0;0.0;-7.99;0.2;-9.0;0.32;-9.0;0.38;-9.0;0.41;-9.0;0.43;-9.0;0.44;-9.0;0.44;-9.0
214;16.8;22.8;0.5;5;100;8;Successful;Effective;collision;18.81;vtypeauto.1;vtypeauto.0;612.47;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0
215;16.8;22.8;0.5;8;100;8;Successful;Effective;collision;19.39;vtypeauto.1;vtypeauto.0;642.04;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0
216;16.8;22.8;0.5;10;100;8;Successful;Effective;collision;19.82;vtypeauto.1;vtypeauto.0;660.67;edge_0_0_0;0.0;-8.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;0.51;-9.0;0.54;-9.0;0.55;-9.0;0.55;-9.0
217;16.9;22.9;0.5;5;80;5;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;511.74;edge_0_0_0;0.0;-5.0;0.2;-6.37;0.32;-6.76;0.38;-6.86;0.41;-6.79;0.43;-6.62;0.44;-6.43;0.44;-6.25
218;16.9;22.9;0.5;8;80;5;Successful;Effective;collision;20.39;vtypeauto.1;vtypeauto.0;544.20;edge_0_0_0;0.0;-5.0;0.2;-6.37;0.32;-6.76;0.38;-6.86;0.41;-6.79;0.43;-6.62;0.44;-6.43;0.44;-6.25
